sent_id,token_id,kalimat,head,deprel
train-s40,51,di,53,case
train-s40,52,',53,punct
train-s40,53,Fixing,50,nmod
train-s40,54,a,53,flat
train-s40,55,Hole,54,flat
train-s40,56,',53,punct
train-s40,57,",",58,punct
train-s40,58,harmonium,16,conj
train-s40,59,di,61,case
train-s40,60,',61,punct
train-s40,61,Being,58,nmod
train-s40,62,the,61,flat
train-s40,63,Benefit,62,flat
train-s40,64,of,63,nmod
train-s40,65,Mr,64,nmod
train-s40,66,.,65,punct
train-s40,67,Kite,65,flat
train-s40,68,',61,punct
train-s40,69,dan,71,cc
train-s40,70,masih,71,advmod
train-s40,71,banyak,16,conj
train-s40,72,lagi,71,advmod
train-s40,73,.,14,punct
train-s41,1,Konsekuensi,5,nsubj:pass
train-s41,2,logis,1,amod
train-s41,3,dapat,5,advmod
train-s41,4,pula,5,advmod
train-s41,5,diekspresikan,0,root
train-s41,6,sebagai,8,case
train-s41,7,suatu,8,det
train-s41,8,fungsi,5,obl
train-s41,9,dari,10,case
train-s41,10,himpunan,8,nmod
train-s41,11,kalimat,10,compound
train-s41,12,terhadap,13,case
train-s41,13,himpunan,10,nmod
train-s41,14,kalimat,13,compound
train-s41,15,lain,14,amod
train-s41,16,(,17,punct
train-s41,17,formulasi,13,appos
train-s41,18,Tarski,17,flat
train-s41,19,),17,punct
train-s41,20,",",8,punct
train-s41,21,atau,8,cc
train-s41,22,sebagai,23,case
train-s41,23,hubungan,8,nmod
train-s41,24,antara,26,case
train-s41,25,dua,26,nummod
train-s41,26,himpunan,23,nmod
train-s41,27,kalimat,26,compound
train-s41,28,(,29,punct
train-s41,29,logika,26,appos
train-s41,30,simpulan,29,compound
train-s41,31,jamak,30,amod
train-s41,32,",",35,punct
train-s41,33,multiple,35,amod
train-s41,34,-,35,punct
train-s41,35,conclusion,29,conj
train-s41,36,logic,35,flat
train-s41,37,),29,punct
train-s41,38,.,5,punct
train-s42,1,Terminal,3,nsubj
train-s42,2,kargo,1,flat
train-s42,3,berlokasi,0,root
train-s42,4,di,5,case
train-s42,5,timur,3,obl
train-s42,6,laut,5,compound
train-s42,7,terminal,6,compound
train-s42,8,penumpang,7,compound
train-s42,9,dan,10,cc
train-s42,10,memiliki,3,conj
train-s42,11,luas,10,obj
train-s42,12,bangunan,11,compound
train-s42,13,9000,14,nummod
train-s42,14,m²,12,compound
train-s42,15,",",17,punct
train-s42,16,dan,17,cc
train-s42,17,merupakan,3,conj
train-s42,18,bekas,17,obj
train-s42,19,bangunan,18,compound
train-s42,20,terminal,19,compound
train-s42,21,.,3,punct
train-s43,1,Krisis,6,nsubj
train-s43,2,finansial,1,amod
train-s43,3,Islandia,1,det
train-s43,4,2008,1,nummod
train-s43,5,adalah,6,cop
train-s43,6,masalah,0,root
train-s43,7,di,8,case
train-s43,8,Islandia,6,nmod
train-s43,9,yang,10,nsubj
train-s43,10,memengaruhi,6,acl
train-s43,11,ekonomi,10,obj
train-s43,12,dan,13,cc
train-s43,13,sistem,11,conj
train-s43,14,perbankan,13,compound
train-s43,15,Islandia,13,flat
train-s43,16,",",6,punct
train-s43,17,sebagai,18,case
train-s43,18,dampak,6,nmod
train-s43,19,dari,20,case
train-s43,20,krisis,18,nmod
train-s43,21,ekonomi,20,compound
train-s43,22,dunia,20,compound
train-s43,23,2008,20,nummod
train-s43,24,.,6,punct
train-s44,1,Sekitar,4,advmod
train-s44,2,95,3,nummod
train-s44,3,%,4,nummod
train-s44,4,kreatina,5,nsubj:pass
train-s44,5,disimpan,0,root
train-s44,6,di,8,case
train-s44,7,dalam,8,case
train-s44,8,otot,5,obl
train-s44,9,rangka,8,compound
train-s44,10,.,5,punct
train-s45,1,Namun,6,cc
train-s45,2,",",1,punct
train-s45,3,hal,6,nsubj
train-s45,4,ini,3,det
train-s45,5,rupanya,6,advmod
train-s45,6,membuat,0,root
train-s45,7,Amba,6,obj
train-s45,8,Franda,7,flat
train-s45,9,yang,11,obj
train-s45,10,juga,11,advmod
train-s45,11,memiliki,7,acl
train-s45,12,manajemen,11,obj
train-s45,13,merasa,7,advcl
train-s45,14,tersaingi,13,ccomp
train-s45,15,.,6,punct
train-s46,1,Diperkirakan,2,advcl
train-s46,2,ada,0,root
train-s46,3,sekitar,8,case
train-s46,4,11,8,nummod
train-s46,5,sampai,8,case
train-s46,6,12,8,nummod
train-s46,7,juta,6,nummod
train-s46,8,jiwa,9,nmod
train-s46,9,bangsa,2,compound
train-s46,10,Armenia,9,flat
train-s46,11,di,12,case
train-s46,12,dunia,10,nmod
train-s46,13,.,2,punct
train-s47,1,Ia,2,nsubj
train-s47,2,mempunyai,0,root
train-s47,3,seorang,4,det
train-s47,4,istri,2,obj
train-s47,5,dan,8,cc
train-s47,6,empat,8,nummod
train-s47,7,orang,8,det
train-s47,8,anak,4,conj
train-s47,9,.,2,punct
train-s48,1,Geovedi,2,nsubj
train-s48,2,mengaku,0,root
train-s48,3,pernah,4,advmod
train-s48,4,meretas,2,advcl
train-s48,5,dua,6,nummod
train-s48,6,satelit,4,obj
train-s48,7,Indonesia,6,flat
train-s48,8,dan,9,cc
train-s48,9,Cina,7,conj
train-s48,10,milik,4,xcomp
train-s48,11,para,12,det
train-s48,12,kliennya,10,compound
train-s48,13,.,2,punct
train-s49,1,Kebanyakan,2,det
train-s49,2,penduduknya,3,nsubj
train-s49,3,beragama,0,root
train-s49,4,Katolik,3,obj
train-s49,5,Roma,4,flat
train-s49,6,",",3,punct
train-s49,7,namun,8,mark
train-s49,8,ada,3,advcl
train-s49,9,pula,11,advmod
train-s49,10,sedikit,11,advmod
train-s49,11,orang,8,obj
train-s49,12,Islam,11,flat
train-s49,13,di,14,case
train-s49,14,situ,11,nmod
train-s49,15,.,3,punct
train-s50,1,Duryodana,10,nsubj
train-s50,2,yang,4,nsubj
train-s50,3,selalu,4,advmod
train-s50,4,merasa,1,acl
train-s50,5,cemburu,4,obj
train-s50,6,dengan,7,case
train-s50,7,Pandawa,4,obl
train-s50,8,",",10,punct
train-s50,9,selalu,10,advmod
train-s50,10,berusaha,0,root
train-s50,11,membunuh,10,xcomp
train-s50,12,mereka,11,obj
train-s50,13,.,10,punct
train-s51,1,Selain,2,case
train-s51,2,tekstil,8,nmod
train-s51,3,dan,4,cc
train-s51,4,barang,2,conj
train-s51,5,pernis,4,amod
train-s51,6,",",2,punct
train-s51,7,Okinawa,8,nsubj
train-s51,8,terkenal,0,root
train-s51,9,dengan,10,case
train-s51,10,kerajinan,8,nmod
train-s51,11,gelas,10,compound
train-s51,12,Ryukyu,11,flat
train-s51,13,",",14,punct
train-s51,14,lemari,10,conj
train-s51,15,",",16,punct
train-s51,16,kerajinan,10,conj
train-s51,17,bambu,16,compound
train-s51,18,",",19,punct
train-s51,19,kertas,10,conj
train-s51,20,Ryukyu,19,flat
train-s51,21,",",23,punct
train-s51,22,dan,23,cc
train-s51,23,kerajinan,10,conj
train-s51,24,perabot,23,compound
train-s51,25,sehari,24,compound
train-s51,26,-,25,punct
train-s51,27,hari,25,fixed
train-s51,28,khas,23,amod
train-s51,29,Okinawa,28,flat
train-s51,30,.,8,punct
train-s52,1,Maka,6,mark
train-s52,2,dari,1,fixed
train-s52,3,itu,1,fixed
train-s52,4,",",6,punct
train-s52,5,Sia,6,nsubj
train-s52,6,membiarkan,0,root
train-s52,7,jiwa,9,nsubj
train-s52,8,Kikyou,7,flat
train-s52,9,bersemayam,6,ccomp
train-s52,10,dalam,11,case
train-s52,11,diri,9,obl
train-s52,12,Sia,11,det
train-s52,13,.,6,punct
train-s52,14,Dan,20,cc
train-s52,15,beginilah,16,det
train-s52,16,akibatnya,20,appos
train-s52,17,",",20,punct
train-s52,18,Rin,20,nsubj
train-s52,19,seringkali,20,advmod
train-s52,20,salah,6,dep
train-s52,21,paham,20,fixed
train-s52,22,akibat,23,case
train-s52,23,kelakuan,20,obl
train-s52,24,Sia,23,det
train-s52,25,yang,29,nsubj
train-s52,26,tiba,29,advmod
train-s52,27,-,26,punct
train-s52,28,tiba,26,compound:plur
train-s52,29,centil,23,amod
train-s52,30,ini,29,det
train-s52,31,walaupun,35,mark
train-s52,32,sebenarnya,35,advmod
train-s52,33,itu,35,det
train-s52,34,adalah,35,cop
train-s52,35,ulah,20,advcl
train-s52,36,Kikyou,35,det
train-s52,37,.,20,punct
train-s53,1,Khidir,2,nsubj
train-s53,2,menjawab,0,root
train-s53,3,salamnya,2,obj
train-s53,4,dan,5,cc
train-s53,5,bertanya,2,conj
train-s53,6,",",2,punct
train-s53,7,``,9,punct
train-s53,8,Dari,9,case
train-s53,9,mana,10,obl
train-s53,10,datangnya,2,advcl
train-s53,11,kesejahteraan,10,nsubj
train-s53,12,di,13,case
train-s53,13,bumi,11,nmod
train-s53,14,yang,16,nsubj
train-s53,15,tidak,16,advmod
train-s53,16,mempunyai,13,acl
train-s53,17,kesejahteraan,16,obj
train-s53,18,?,10,punct
train-s54,1,Awalnya,2,advmod
train-s54,2,karakter,4,nsubj:pass
train-s54,3,tersebut,2,det
train-s54,4,dibuat,0,root
train-s54,5,untuk,6,case
train-s54,6,pasar,4,obl
train-s54,7,asing,6,amod
train-s54,8,",",4,punct
train-s54,9,yaitu,11,advmod
train-s54,10,untuk,11,case
train-s54,11,komik,4,obl
train-s54,12,Disney,11,flat
train-s54,13,di,14,case
train-s54,14,Italia,11,nmod
train-s54,15,.,4,punct
train-s55,1,Dimana,0,root
train-s55,2,letak,1,acl
train-s55,3,pikiran,2,compound
train-s55,4,?,1,punct
train-s56,1,Dr,2,det
train-s56,2,Wee,3,nsubj
train-s56,3,berumahtangga,0,root
train-s56,4,pada,3,case
train-s56,5,1936,3,nummod
train-s56,6,dengan,7,case
train-s56,7,Koh,3,obl
train-s56,8,Sok,7,flat
train-s56,9,Hiong,8,flat
train-s56,10,.,3,punct
train-s57,1,Menurut,2,case
train-s57,2,laporan,33,obl
train-s57,3,"""",4,punct
train-s57,4,Soeara,2,flat
train-s57,5,Kemadjuan,4,flat
train-s57,6,Kota,5,flat
train-s57,7,Gedang,6,flat
train-s57,8,"""",4,punct
train-s57,9,(,10,punct
train-s57,10,1916,4,appos
train-s57,11,),10,punct
train-s57,12,",",2,punct
train-s57,13,demi,14,case
train-s57,14,kepentingan,33,obl
train-s57,15,pendidikan,14,compound
train-s57,16,",",14,punct
train-s57,17,para,18,det
train-s57,18,orang,33,nsubj
train-s57,19,tua,18,amod
train-s57,20,yang,23,nsubj
train-s57,21,waktu,23,obl
train-s57,22,itu,21,det
train-s57,23,berpenghasilan,18,acl
train-s57,24,rata,28,amod
train-s57,25,-,24,punct
train-s57,26,rata,24,compound:plur
train-s57,27,15,28,nummod
train-s57,28,gulden,23,obj
train-s57,29,per,30,case
train-s57,30,bulan,28,nmod
train-s57,31,",",23,punct
train-s57,32,sanggup,33,advmod
train-s57,33,membayar,0,root
train-s57,34,uang,33,obj
train-s57,35,sekolah,34,compound
train-s57,36,anaknya,35,compound
train-s57,37,yang,38,nsubj
train-s57,38,mencapai,34,acl
train-s57,39,5,40,nummod
train-s57,40,gulden,38,obj
train-s57,41,per,42,case
train-s57,42,bulan,40,nmod
train-s57,43,.,33,punct
train-s58,1,Film,3,nsubj:pass
train-s58,2,ini,1,det
train-s58,3,disutradarai,0,root
train-s58,4,oleh,5,case
train-s58,5,Akhtar,3,obl
train-s58,6,Hussein,5,flat
train-s58,7,",",9,punct
train-s58,8,dan,9,cc
train-s58,9,dibintangi,3,conj
train-s58,10,Trilok,9,obj
train-s58,11,Kapoor,10,flat
train-s58,12,",",13,punct
train-s58,13,Nargis,10,conj
train-s58,14,",",15,punct
train-s58,15,Cukoo,10,conj
train-s58,16,",",17,punct
train-s58,17,Rashid,10,conj
train-s58,18,Khan,17,flat
train-s58,19,",",20,punct
train-s58,20,Neelam,10,conj
train-s58,21,",",22,punct
train-s58,22,Maruti,10,conj
train-s58,23,Rao,22,flat
train-s58,24,",",26,punct
train-s58,25,dan,26,cc
train-s58,26,Nissar,10,conj
train-s58,27,.,3,punct
train-s59,1,Banyak,3,det
train-s59,2,pula,1,advmod
train-s59,3,permainan,15,nsubj
train-s59,4,komputer,3,compound
train-s59,5,",",6,punct
train-s59,6,permainan,3,conj
train-s59,7,video,6,compound
train-s59,8,",",10,punct
train-s59,9,dan,10,cc
train-s59,10,lagu,3,conj
train-s59,11,-,10,punct
train-s59,12,lagu,10,compound:plur
train-s59,13,rap,10,amod
train-s59,14,yang,15,nsubj
train-s59,15,menampilkan,0,root
train-s59,16,AK,15,obj
train-s59,17,-,16,punct
train-s59,18,47,16,nummod
train-s59,19,.,15,punct
train-s60,1,Hotel,0,root
train-s60,2,yang,3,nsubj
train-s60,3,ada,1,acl
train-s60,4,di,5,case
train-s60,5,kota,3,obl
train-s60,6,Kuningan,5,flat
train-s60,7,diantaranya,9,case
train-s60,8,:,9,punct
train-s60,9,Gedung,5,nmod
train-s60,10,Serbaguna,9,flat
train-s60,11,di,12,case
train-s60,12,kota,5,nmod
train-s60,13,Kuningan,12,flat
train-s60,14,diantaranya,16,case
train-s60,15,:,16,punct
train-s60,16,Sanggariang,12,nmod
train-s60,17,",",18,punct
train-s60,18,Gelanggang,16,conj
train-s60,19,Pemuda,18,flat
train-s60,20,dan,21,cc
train-s60,21,Gelanggang,16,conj
train-s60,22,Ewangga,21,flat
train-s60,23,.,1,punct
train-s61,1,``,2,punct
train-s61,2,Hai,7,appos
train-s61,3,Muhammad,2,flat
train-s61,4,",",2,punct
train-s61,5,mengapa,7,advmod
train-s61,6,kamu,7,nsubj
train-s61,7,mengharamkan,0,root
train-s61,8,apa,7,obj
train-s61,9,yang,11,obj
train-s61,10,Allah,11,nsubj
train-s61,11,menghalalkannya,8,acl
train-s61,12,bagimu,11,obj
train-s61,13,;,7,punct
train-s61,14,kamu,15,nsubj
train-s61,15,mencari,7,advcl
train-s61,16,kesenangan,15,obj
train-s61,17,hati,16,compound
train-s61,18,istri-istrimu,17,compound
train-s61,19,?,15,punct
train-s62,1,Jumlah,10,nsubj
train-s62,2,pengguna,1,compound
train-s62,3,Twitter,2,flat
train-s62,4,yang,6,nsubj
train-s62,5,semakin,6,advmod
train-s62,6,meningkat,1,acl
train-s62,7,setiap,8,det
train-s62,8,harinya,6,compound
train-s62,9,adalah,10,cop
train-s62,10,bukti,0,root
train-s62,11,budaya,10,compound
train-s62,12,masyarakat,11,compound
train-s62,13,yang,15,nsubj
train-s62,14,senang,15,amod
train-s62,15,berbagi,11,acl
train-s62,16,cerita,15,obj
train-s62,17,serta,18,cc
train-s62,18,foto,16,conj
train-s62,19,keseharian,18,amod
train-s62,20,dalam,21,case
train-s62,21,hidup,18,nmod
train-s62,22,.,10,punct
train-s63,1,Jadi,19,mark
train-s63,2,",",19,punct
train-s63,3,kemungkinan,19,amod
train-s63,4,besar,3,amod
train-s63,5,Dyah,19,nsubj
train-s63,6,Balitung,5,flat
train-s63,7,yang,8,nsubj
train-s63,8,merupakan,5,acl
train-s63,9,menantu,8,obj
train-s63,10,Rakai,9,det
train-s63,11,Watuhumalang,10,flat
train-s63,12,(,13,punct
train-s63,13,raja,10,appos
train-s63,14,Medang,13,flat
train-s63,15,pengganti,13,compound
train-s63,16,Rakai,15,flat
train-s63,17,Kayuwangi,16,flat
train-s63,18,),13,punct
train-s63,19,berhasil,0,root
train-s63,20,menjadi,19,xcomp
train-s63,21,pahlawan,20,obj
train-s63,22,dengan,23,case
train-s63,23,menaklukkan,20,xcomp
train-s63,24,Rakai,23,obj
train-s63,25,Gurunwangi,24,flat
train-s63,26,dan,27,cc
train-s63,27,Rakai,24,conj
train-s63,28,Limus,27,flat
train-s63,29,sehingga,31,mark
train-s63,30,kembali,31,advmod
train-s63,31,mengakui,23,advcl
train-s63,32,kekuasaan,31,obj
train-s63,33,tunggal,32,amod
train-s63,34,di,35,case
train-s63,35,Kerajaan,31,obl
train-s63,36,Medang,35,flat
train-s63,37,.,19,punct
train-s64,1,Siapakah,0,root
train-s64,2,pencipta,1,acl
train-s64,3,bumi,2,compound
train-s64,4,ini,2,det
train-s64,5,?,1,punct
train-s65,1,Karangsari,3,nsubj
train-s65,2,adalah,3,cop
train-s65,3,kelurahan,0,root
train-s65,4,yang,5,nsubj
train-s65,5,berada,3,acl
train-s65,6,di,7,case
train-s65,7,kecamatan,5,obl
train-s65,8,Neglasari,7,flat
train-s65,9,",",7,punct
train-s65,10,Kota,7,appos
train-s65,11,Tangerang,10,flat
train-s65,12,",",10,punct
train-s65,13,Banten,10,appos
train-s65,14,",",13,punct
train-s65,15,Indonesia,13,appos
train-s65,16,.,3,punct
train-s66,1,Tentara,14,nsubj:pass
train-s66,2,Konfederasi,1,flat
train-s66,3,(,4,punct
train-s66,4,bahasa,1,appos
train-s66,5,Inggris,4,flat
train-s66,6,:,4,punct
train-s66,7,Confederate,4,appos
train-s66,8,States,7,flat
train-s66,9,Army,8,flat
train-s66,10,(,11,punct
train-s66,11,CSA,7,appos
train-s66,12,),11,punct
train-s66,13,),4,punct
train-s66,14,diorganisasi,0,root
train-s66,15,pada,16,case
train-s66,16,bulan,14,obl
train-s66,17,Februari,16,nmod
train-s66,18,1861,17,nummod
train-s66,19,untuk,20,case
train-s66,20,mempertahankan,16,acl
train-s66,21,Negara,20,obj
train-s66,22,Konfederasi,21,flat
train-s66,23,Amerika,22,flat
train-s66,24,yang,26,obj
train-s66,25,baru,26,advmod
train-s66,26,dibentuk,21,acl
train-s66,27,dari,28,case
train-s66,28,tindakan,26,obl
train-s66,29,militer,28,amod
train-s66,30,oleh,31,case
train-s66,31,Pemerintah,28,nmod
train-s66,32,Amerika,31,flat
train-s66,33,Serikat,32,flat
train-s66,34,selama,35,case
train-s66,35,Perang,28,nmod
train-s66,36,Saudara,35,flat
train-s66,37,Amerika,35,flat
train-s66,38,.,14,punct
train-s67,1,Perempuannya,2,nsubj
train-s67,2,mengenakan,0,root
train-s67,3,jubah,2,obj
train-s67,4,dengan,5,case
train-s67,5,lengan,2,obl
train-s67,6,baju,5,compound
train-s67,7,yang,8,nsubj
train-s67,8,pendek,5,amod
train-s67,9,serta,10,cc
train-s67,10,rok,5,conj
train-s67,11,berlapis,10,amod
train-s67,12,yang,13,nsubj:pass
train-s67,13,mengembang,10,acl
train-s67,14,.,2,punct
train-s68,1,Lagu,3,nsubj:pass
train-s68,2,ini,1,det
train-s68,3,dinamakan,0,root
train-s68,4,Wavin,6,amod
train-s68,5,',4,punct
train-s68,6,Flag,3,obj
train-s68,7,(,9,punct
train-s68,8,The,9,det
train-s68,9,Celebration,6,appos
train-s68,10,Remix,9,flat
train-s68,11,),9,punct
train-s68,12,.,3,punct
train-s69,1,Ia,3,nsubj
train-s69,2,adalah,3,cop
train-s69,3,pesaing,0,root
train-s69,4,utama,3,amod
train-s69,5,Václav,3,flat
train-s69,6,Klaus,5,flat
train-s69,7,.,3,punct
train-s70,1,Air,4,nsubj
train-s70,2,terjun,1,compound
train-s70,3,Madakaripura,1,flat
train-s70,4,berbentuk,0,root
train-s70,5,ceruk,4,obj
train-s70,6,yang,7,nsubj:pass
train-s70,7,dikelilingi,5,acl
train-s70,8,bukit,7,obj
train-s70,9,-,8,punct
train-s70,10,bukit,8,compound:plur
train-s70,11,yang,12,nsubj
train-s70,12,meneteskan,8,acl
train-s70,13,air,12,obj
train-s70,14,pada,16,case
train-s70,15,seluruh,16,det
train-s70,16,bidang,12,obl
train-s70,17,tebingnya,16,compound
train-s70,18,seperti,19,case
train-s70,19,layaknya,12,obl
train-s70,20,sedang,21,advmod
train-s70,21,hujan,19,acl
train-s70,22,",",27,punct
train-s70,23,3,27,nsubj
train-s70,24,di,23,case
train-s70,25,antaranya,23,case
train-s70,26,bahkan,27,advmod
train-s70,27,mengucur,8,advcl
train-s70,28,deras,27,amod
train-s70,29,membentuk,27,xcomp
train-s70,30,air,29,obj
train-s70,31,terjun,30,compound
train-s70,32,lagi,30,advmod
train-s70,33,.,4,punct
train-s71,1,Membangun,0,root
train-s71,2,sebuah,3,det
train-s71,3,komunitas,1,obj
train-s71,4,memang,1,advmod
train-s71,5,tidak,6,advmod
train-s71,6,mudah,1,amod
train-s71,7,",",10,punct
train-s71,8,tetapi,1,mark
train-s71,9,mereka,10,nsubj
train-s71,10,yakin,1,conj
train-s71,11,bahwa,18,mark
train-s71,12,Rockto,18,nsubj
train-s71,13,dengan,14,case
train-s71,14,konsep,18,obl
train-s71,15,yang,16,nsubj
train-s71,16,menarik,14,amod
train-s71,17,dapat,18,advmod
train-s71,18,menarik,10,advcl
train-s71,19,minat,18,obj
train-s71,20,para,21,det
train-s71,21,pengguna,19,compound
train-s71,22,internet,21,compound
train-s71,23,untuk,24,case
train-s71,24,menjadi,18,xcomp
train-s71,25,bagian,24,obj
train-s71,26,dari,27,case
train-s71,27,komunitasnya,25,nmod
train-s71,28,.,1,punct
train-s72,1,Salah,3,det
train-s72,2,satu,1,fixed
train-s72,3,indikasinya,5,nsubj
train-s72,4,adalah,5,cop
train-s72,5,kebutuhan,0,root
train-s72,6,komunikasi,5,compound
train-s72,7,yaitu,11,mark
train-s72,8,telepon,11,nsubj
train-s72,9,rumah,8,compound
train-s72,10,sudah,11,advmod
train-s72,11,mulai,5,appos
train-s72,12,masuk,11,xcomp
train-s72,13,pada,14,case
train-s72,14,Tahun,12,obl
train-s72,15,1995,14,nummod
train-s72,16,",",11,punct
train-s72,17,desa,21,nsubj
train-s72,18,pasir,17,flat
train-s72,19,wetan,18,flat
train-s72,20,sudah,21,advmod
train-s72,21,masuk,11,parataxis
train-s72,22,telepon,21,obj
train-s72,23,sementara,27,mark
train-s72,24,desa,27,nsubj
train-s72,25,lain,24,amod
train-s72,26,belum,27,advmod
train-s72,27,masuk,21,ccomp
train-s72,28,.,5,punct
train-s73,1,Kepangeranan,7,nsubj:pass
train-s73,2,Wallachia,1,amod
train-s73,3,",",2,punct
train-s73,4,Moldavia,2,appos
train-s73,5,dan,6,cc
train-s73,6,Transilvania,4,conj
train-s73,7,dikepalai,0,root
train-s73,8,oleh,9,case
train-s73,9,pangeran,7,obl
train-s73,10,Wallachia,9,amod
train-s73,11,Mihai,9,appos
train-s73,12,Viteazul,11,flat
train-s73,13,pada,14,case
train-s73,14,tahun,7,obl
train-s73,15,1600,14,nummod
train-s73,16,.,7,punct
train-s74,1,Apabila,5,mark
train-s74,2,konser,5,nsubj
train-s74,3,Inaugurasi,2,flat
train-s74,4,telah,5,advmod
train-s74,5,usai,9,advcl
train-s74,6,",",5,punct
train-s74,7,mereka,9,nsubj
train-s74,8,langsung,9,advmod
train-s74,9,masuk,0,root
train-s74,10,ke,11,case
train-s74,11,dapur,9,obl
train-s74,12,rekaman,11,compound
train-s74,13,untuk,14,case
train-s74,14,dibuat,9,xcomp
train-s74,15,album,14,nsubj:pass
train-s74,16,kompilasi,15,compound
train-s74,17,hasil,15,compound
train-s74,18,kerjasama,17,compound
train-s74,19,Indosiar,18,flat
train-s74,20,dengan,21,case
train-s74,21,Sony,19,nmod
train-s74,22,Music,21,flat
train-s74,23,Indonesia,21,flat
train-s74,24,.,9,punct
train-s75,1,Pada,2,case
train-s75,2,saat,9,obl
train-s75,3,yang,5,nsubj
train-s75,4,hampir,5,advmod
train-s75,5,bersamaan,2,amod
train-s75,6,",",2,punct
train-s75,7,Yosafat,9,nsubj
train-s75,8,mulai,9,advmod
train-s75,9,mengangkat,0,root
train-s75,10,anaknya,9,obj
train-s75,11,",",10,punct
train-s75,12,Yoram,10,appos
train-s75,13,",",12,punct
train-s75,14,menjadi,9,xcomp
train-s75,15,raja,14,obj
train-s75,16,bersama,15,amod
train-s75,17,-,16,punct
train-s75,18,sama,16,fixed
train-s75,19,dengan,20,case
train-s75,20,dia,15,nmod
train-s75,21,sebagai,22,case
train-s75,22,persiapan,15,nmod
train-s75,23,pergantian,22,compound
train-s75,24,tahta,23,compound
train-s75,25,.,9,punct
train-s76,1,Ahli,3,nsubj
train-s76,2,lain,1,amod
train-s76,3,menghapuskan,0,root
train-s76,4,kaitan,3,obj
train-s76,5,antara,6,case
train-s76,6,kedatangan,4,nmod
train-s76,7,Tutsi,6,flat
train-s76,8,dengan,9,case
train-s76,9,berkembangnya,6,acl
train-s76,10,pastoralisme,9,compound
train-s76,11,dan,12,cc
train-s76,12,dimulainya,9,conj
train-s76,13,periode,12,nsubj:pass
train-s76,14,pembangunan,13,compound
train-s76,15,negara,14,compound
train-s76,16,.,3,punct
train-s77,1,Jabatan,3,nsubj
train-s77,2,ini,1,det
train-s77,3,berlangsung,0,root
train-s77,4,sampai,5,case
train-s77,5,zaman,3,obl
train-s77,6,Kerajaan,5,flat
train-s77,7,Majapahit,6,flat
train-s77,8,.,3,punct
train-s78,1,Kawalelo,2,nsubj
train-s78,2,merupakan,0,root
train-s78,3,salah,5,det
train-s78,4,satu,3,fixed
train-s78,5,desa,2,obj
train-s78,6,yang,7,nsubj
train-s78,7,ada,5,acl
train-s78,8,di,9,case
train-s78,9,kecamatan,7,obl
train-s78,10,Demon,9,flat
train-s78,11,Pagong,10,flat
train-s78,12,",",9,punct
train-s78,13,kabupaten,9,appos
train-s78,14,Flores,13,flat
train-s78,15,Timur,14,amod
train-s78,16,",",13,punct
train-s78,17,provinsi,13,appos
train-s78,18,Nusa,17,flat
train-s78,19,Tenggara,18,flat
train-s78,20,Timur,19,flat
train-s78,21,",",17,punct
train-s78,22,Indonesia,17,appos
train-s78,23,.,2,punct
train-s79,1,Setelah,2,mark
train-s79,2,lulus,8,advcl
train-s79,3,dari,4,case
train-s79,4,Gymnasium,2,obl
train-s79,5,Trier,4,flat
train-s79,6,",",2,punct
train-s79,7,Marx,8,nsubj
train-s79,8,melanjutkan,0,root
train-s79,9,pendidikan,8,obj
train-s79,10,nya,9,det
train-s79,11,di,12,case
train-s79,12,Universitas,8,obl
train-s79,13,Bonn,12,flat
train-s79,14,jurusan,12,compound
train-s79,15,hukum,14,compound
train-s79,16,pada,17,case
train-s79,17,tahun,8,obl
