sent_id,teks,token_id,token,lemma,upos,xpos,feats,head,deprel,misc,negasi_scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",14,tak,tak,PART,G--,{'Polarity': 'Neg'},15,advmod,{'MorphInd': '^tak<g>_G--$'},Kata Negasi
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",15,peduli,peduli,VERB,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",20,dep,{'MorphInd': '^peduli<a>_ASP$'},In_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",16,walaupun,walaupun,SCONJ,S--,-,20,mark,{'MorphInd': '^walaupun<s>_S--$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",17,Yukari,yukari,PROPN,X--,-,20,obl,{'MorphInd': '^yukari<x>_X--$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",18,sering,sering,ADV,D--,-,20,advmod,{'MorphInd': '^sering<d>_D--$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",19,sekali,sekali,ADV,D--,-,20,advmod,{'MorphInd': '^sekali<d>_D--$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",20,melakukan,menlakukan,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",6,advcl,{'MorphInd': '^meN+laku<a>+kan_VSA$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",21,KDRT,kdrt,NOUN,X--,-,20,obj,"{'SpaceAfter': 'No', 'MorphInd': '^kdrt<x>_X--$'}",Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",23,Pemilik,penmilik,PROPN,NSD,{'Number': 'Sing'},24,nsubj,{'MorphInd': '^peN+milik<v>_NSD$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",24,sekaligus,sekaligus,ADV,D--,-,6,dep,{'MorphInd': '^sekaligus<d>_D--$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",25,desainer,desainer,NOUN,NSD,{'Number': 'Sing'},24,acl,{'MorphInd': '^desainer<n>_NSD$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",26,di,di,ADP,R--,-,27,case,{'MorphInd': '^di<r>_R--$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",27,VB,vb,PROPN,X--,-,25,nmod,{'MorphInd': '^vb<x>_X--$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",28,Rose,rose,PROPN,F--,-,27,flat,"{'SpaceAfter': 'No', 'MorphInd': '^rose<f>_F--$'}",Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",30,Orang,orang,NOUN,NSD,{'Number': 'Sing'},35,nsubj,{'MorphInd': '^orang<n>_NSD$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",31,yang,yang,PRON,S--,{'PronType': 'Rel'},32,nsubj,{'MorphInd': '^yang<s>_S--$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",32,satu,satu,NUM,CC-,{'NumType': 'Card'},35,nummod,{'MorphInd': '^satu<c>_CC-$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",33,ini,ini,DET,B--,{'PronType': 'Dem'},32,det,{'MorphInd': '^ini<b>_B--$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",34,sangat,sangat,ADV,D--,-,35,advmod,{'MorphInd': '^sangat<d>_D--$'},Out_Scope
train-s105,"Mengagumi Yukari, dan perlahan jatuh cinta pada sang direktur VB Rose, tak peduli walaupun Yukari sering sekali melakukan KDRT. Pemilik sekaligus desainer di VB Rose. Orang yang satu ini sangat dingin.",35,dingin,dingin,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",6,dep,"{'SpaceAfter': 'No', 'MorphInd': '^dingin<a>_ASP$'}",Out_Scope
train-s1050,Tidak ada video untuk lagu yang dibuat.,1,Tidak,tidak,PART,G--,{'Polarity': 'Neg'},2,advmod,{'MorphInd': '^tidak<g>_G--$'},Kata Negasi
train-s1050,Tidak ada video untuk lagu yang dibuat.,2,ada,ada,VERB,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",0,root,{'MorphInd': '^ada<a>_ASP$'},In_Scope
train-s1050,Tidak ada video untuk lagu yang dibuat.,3,video,video,NOUN,NSD,{'Number': 'Sing'},2,obj,{'MorphInd': '^video<n>_NSD$'},In_Scope
train-s1050,Tidak ada video untuk lagu yang dibuat.,4,untuk,untuk,ADP,R--,-,5,case,{'MorphInd': '^untuk<r>_R--$'},In_Scope
train-s1050,Tidak ada video untuk lagu yang dibuat.,5,lagu,lagu,NOUN,NSD,{'Number': 'Sing'},3,nmod,{'MorphInd': '^lagu<n>_NSD$'},In_Scope
train-s1050,Tidak ada video untuk lagu yang dibuat.,6,yang,yang,PRON,S--,{'PronType': 'Rel'},7,nsubj:pass,{'MorphInd': '^yang<s>_S--$'},In_Scope
train-s1050,Tidak ada video untuk lagu yang dibuat.,7,dibuat,dibuat,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",3,acl,"{'SpaceAfter': 'No', 'MorphInd': '^di+buat<v>_VSP$'}",In_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",1,Ia,ia,PRON,PS3,"{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",2,nsubj,{'MorphInd': '^ia<p>_PS3$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",2,menganalisa,menanalisa,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,{'MorphInd': '^meN+analisa<v>_VSA$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",3,tujuh,tujuh,NUM,CC-,{'NumType': 'Card'},4,nummod,{'MorphInd': '^tujuh<c>_CC-$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",4,kajian,kajian,NOUN,NSD,{'Number': 'Sing'},2,obj,{'MorphInd': '^kaji<v>+an_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",5,riset,riset,NOUN,NSD,{'Number': 'Sing'},4,compound,{'MorphInd': '^riset<n>_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",6,yang,yang,PRON,S--,{'PronType': 'Rel'},8,obj,{'MorphInd': '^yang<s>_S--$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",7,telah,telah,ADV,D--,-,8,advmod,{'MorphInd': '^telah<d>_D--$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",8,menginvestigasi,meninvestigasi,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",4,acl,{'MorphInd': '^meN+investigasi<n>_VSA$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",9,korelasi,korelasi,NOUN,NSD,{'Number': 'Sing'},8,obj,{'MorphInd': '^korelasi<n>_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",10,antara,antara,ADP,R--,-,11,case,{'MorphInd': '^antara<r>_R--$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",11,sikap,sikap,NOUN,NSD,{'Number': 'Sing'},9,nmod,{'MorphInd': '^sikap<n>_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",12,terhadap,terhadap,ADP,R--,-,13,case,{'MorphInd': '^terhadap<r>_R--$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",13,agama,agama,NOUN,NSD,{'Number': 'Sing'},11,nmod,{'MorphInd': '^agama<n>_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",14,dengan,dengan,ADP,R--,-,15,case,{'MorphInd': '^dengan<r>_R--$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",15,pengukuran,penukuran,NOUN,NSD,{'Number': 'Sing'},9,nmod,{'MorphInd': '^peN+ukur<v>+an_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",16,kecerdasan,kecerdasan,NOUN,NSD,{'Number': 'Sing'},15,compound,{'MorphInd': '^ke+cerdas<a>+an_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",17,pada,pada,ADP,R--,-,18,case,{'MorphInd': '^pada<r>_R--$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",18,pelajar,pelajar,NOUN,NSD,{'Number': 'Sing'},9,nmod,{'MorphInd': '^pelajar<n>_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",20,pelajar,pelajar,NOUN,NSD,{'Number': 'Sing'},18,compound:plur,{'MorphInd': '^pelajar<n>_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",21,sekolah,sekolah,NOUN,NSD,{'Number': 'Sing'},18,obj,{'MorphInd': '^sekolah<n>_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",22,dan,dan,CCONJ,H--,-,23,cc,{'MorphInd': '^dan<h>_H--$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",23,perguruan,perguruan,NOUN,NSD,{'Number': 'Sing'},21,conj,{'MorphInd': '^per+guru<n>+an_NSD$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",24,tinggi,tinggi,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",23,amod,{'MorphInd': '^tinggi<a>_ASP$'},Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",25,AS,as,PROPN,NSD,{'Number': 'Sing'},21,flat,"{'SpaceAfter': 'No', 'MorphInd': '^as<n>_NSD$'}",Out_Scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",27,Walaupun,walaupun,SCONJ,S--,-,30,mark,{'MorphInd': '^walaupun<s>_S--$'},In_Scope
