sent_id,teks,token_id,token,lemma,upos,xpos,feats,head,deprel,misc,negasi_scope
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",1,Ia,ia,PRON,PS3,"{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",2,nsubj,{'MorphInd': '^ia<p>_PS3$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",2,menganalisa,menanalisa,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,{'MorphInd': '^meN+analisa<v>_VSA$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",3,tujuh,tujuh,NUM,CC-,{'NumType': 'Card'},4,nummod,{'MorphInd': '^tujuh<c>_CC-$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",4,kajian,kajian,NOUN,NSD,{'Number': 'Sing'},2,obj,{'MorphInd': '^kaji<v>+an_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",5,riset,riset,NOUN,NSD,{'Number': 'Sing'},4,compound,{'MorphInd': '^riset<n>_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",6,yang,yang,PRON,S--,{'PronType': 'Rel'},8,obj,{'MorphInd': '^yang<s>_S--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",7,telah,telah,ADV,D--,_,8,advmod,{'MorphInd': '^telah<d>_D--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",8,menginvestigasi,meninvestigasi,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",4,acl,{'MorphInd': '^meN+investigasi<n>_VSA$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",9,korelasi,korelasi,NOUN,NSD,{'Number': 'Sing'},8,obj,{'MorphInd': '^korelasi<n>_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",10,antara,antara,ADP,R--,_,11,case,{'MorphInd': '^antara<r>_R--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",11,sikap,sikap,NOUN,NSD,{'Number': 'Sing'},9,nmod,{'MorphInd': '^sikap<n>_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",12,terhadap,terhadap,ADP,R--,_,13,case,{'MorphInd': '^terhadap<r>_R--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",13,agama,agama,NOUN,NSD,{'Number': 'Sing'},11,nmod,{'MorphInd': '^agama<n>_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",14,dengan,dengan,ADP,R--,_,15,case,{'MorphInd': '^dengan<r>_R--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",15,pengukuran,penukuran,NOUN,NSD,{'Number': 'Sing'},9,nmod,{'MorphInd': '^peN+ukur<v>+an_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",16,kecerdasan,kecerdasan,NOUN,NSD,{'Number': 'Sing'},15,compound,{'MorphInd': '^ke+cerdas<a>+an_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",17,pada,pada,ADP,R--,_,18,case,{'MorphInd': '^pada<r>_R--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",18,pelajar,pelajar,NOUN,NSD,{'Number': 'Sing'},9,nmod,{'MorphInd': '^pelajar<n>_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",19,-,-,PUNCT,Z--,_,18,punct,{'MorphInd': '^-<z>_Z--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",20,pelajar,pelajar,NOUN,NSD,{'Number': 'Sing'},18,compound:plur,{'MorphInd': '^pelajar<n>_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",21,sekolah,sekolah,NOUN,NSD,{'Number': 'Sing'},18,obj,{'MorphInd': '^sekolah<n>_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",22,dan,dan,CCONJ,H--,_,23,cc,{'MorphInd': '^dan<h>_H--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",23,perguruan,perguruan,NOUN,NSD,{'Number': 'Sing'},21,conj,{'MorphInd': '^per+guru<n>+an_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",24,tinggi,tinggi,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",23,amod,{'MorphInd': '^tinggi<a>_ASP$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",25,AS,as,PROPN,NSD,{'Number': 'Sing'},21,flat,"{'SpaceAfter': 'No', 'MorphInd': '^as<n>_NSD$'}",
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",26,.,.,PUNCT,Z--,_,2,punct,{'MorphInd': '^.<z>_Z--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",27,Walaupun,walaupun,SCONJ,S--,_,30,mark,{'MorphInd': '^walaupun<s>_S--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",28,korelasi,korelasi,NOUN,NSD,{'Number': 'Sing'},30,nsubj,{'MorphInd': '^korelasi<n>_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",29,negatif,negatif,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",28,amod,{'MorphInd': '^negatif<a>_ASP$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",30,ditemukan,ditemukan,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",37,advcl,{'MorphInd': '^di+temu<v>+kan_VSP$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",31,dengan,dengan,ADP,R--,_,30,case,{'MorphInd': '^dengan<r>_R--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",32,jelas,jelas,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",30,amod,"{'SpaceAfter': 'No', 'MorphInd': '^jelas<a>_ASP$'}",
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",33,",",",",PUNCT,Z--,_,30,punct,"{'MorphInd': '^,<z>_Z--$'}",
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",34,analisis,analisis,NOUN,NSD,{'Number': 'Sing'},37,nsubj,{'MorphInd': '^analisis<n>_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",35,ini,ini,DET,B--,{'PronType': 'Dem'},34,det,{'MorphInd': '^ini<b>_B--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",36,tidak,tidak,PART,G--,{'Polarity': 'Neg'},37,advmod,{'MorphInd': '^tidak<g>_G--$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",37,mengidentifikasi,menidentifikasi,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",2,dep,{'MorphInd': '^meN+identifikasi<n>_VSA$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",38,sebab,sebab,NOUN,NSD,{'Number': 'Sing'},37,obj,{'MorphInd': '^sebab<n>_NSD$'},
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",39,musababnya,musababnya,NOUN,X--,_,38,fixed,"{'SpaceAfter': 'No', 'MorphInd': '^musababnya<x>_X--$'}",
train-s1055,"Ia menganalisa tujuh kajian riset yang telah menginvestigasi korelasi antara sikap terhadap agama dengan pengukuran kecerdasan pada pelajar - pelajar sekolah dan perguruan tinggi AS. Walaupun korelasi negatif ditemukan dengan jelas, analisis ini tidak mengidentifikasi sebab musababnya, namun menilai bahwa faktor - faktor seperti latar belakang keluarga yang otoriter dan kelas sosial mungkin memainkan sebagian peran penting.",40,",",",",PUNCT,Z--,_,37,punct,"{'MorphInd': '^,<z>_Z--$'}",
